Date,Close,High,Low,Open,Volume
2/19/2010,6.054155349731445,6.100086366756269,6.037344104501966,6.0598597018785485,415469600
2/22/2010,6.016632080078125,6.079074154338788,5.979707691005793,6.074271226173992,390563600
2/23/2010,5.915764808654785,6.043950850067472,5.875237921259158,6.004023978005646,575094800
2/24/2010,6.023835659,6.047251079108085,5.939178213761687,5.950886324613889,460566400
2/25/2010,6.064064025878906,6.089881117,5.910661317187328,5.925371111060244,665126000
2/26/2010,6.1427154541015625,6.159226493405462,6.064062961609401,6.0754704648775535,507460800
3/1/2010,6.273902893066406,6.289212697,6.167631282218633,6.176637119958321,550093600
3/2/2010,6.269701957702637,6.329141547627947,6.236379265372259,6.3021232242704155,566546400
3/3/2010,6.284111022949219,6.300322258176908,6.242383705888224,6.272403710241767,372052800
3/4/2010,6.3255391120910645,6.331843481524197,6.2630970363317555,6.282610962,366041200
3/5/2010,6.572904109954834,6.595419310014387,6.443217054618399,6.4525235029785435,899620400
3/8/2010,6.576807022094727,6.6071268297916586,6.551890157154248,6.604725566434544,429889600
3/9/2010,6.695086479187012,6.754526066805222,6.541083364705562,6.553691701350062,920259200
3/10/2010,6.749723434448242,6.768936751,6.7004909149308665,6.719403622254259,596218000
3/11/2010,6.769536018371582,6.769536018371582,6.704092667474048,6.721804942,405700400
3/12/2010,6.802557468414307,6.836479768499871,6.7770401903387425,6.825672280971133,416323600
3/15/2010,6.719705104827881,6.769537649116299,6.6119323928818705,6.765935953269186,493502800
3/16/2010,6.7380146980285645,6.753925322280713,6.679775945,6.729909482,446908000
3/17/2010,6.728107929229736,6.798054390677824,6.702591050303533,6.751523352110669,450956800
3/18/2010,6.744019985198975,6.7545268668452465,6.682778741307207,6.727508140524381,342109600
3/19/2010,6.671970844268799,6.761731042347743,6.641350025622175,6.748222081633764,559445600
3/22/2010,6.747020244598389,6.784545842435799,6.608927776063413,6.6185344317175945,456419600
3/23/2010,6.8553924560546875,6.868001191477644,6.727506258777943,6.773737487038654,602431200
3/24/2010,6.885714054107666,6.9106309197461835,6.829876162240197,6.833779267435768,597780400
3/25/2010,6.804061412811279,6.933748921285279,6.792053087501506,6.932247479809631,542284400
3/26/2010,6.931646823883057,6.963167470650344,6.861099125721721,6.873107449227582,640875200
3/29/2010,6.976373195648193,7.020803174251508,6.953258384046451,6.994686282904715,540744400
3/30/2010,7.080242634,7.129176132049531,7.032210160310081,7.102757830726427,527310000
3/31/2010,7.0547285079956055,7.103061611872897,7.038518072021768,7.069439105886809,430659600
4/1/2010,7.083845615386963,7.166700615804619,6.987181047421294,7.127074764348572,603145200
4/5/2010,7.1594953536987305,7.16009577,7.047820402945036,7.054125171,684507600
4/6/2010,7.191018104553223,7.212031862945418,7.114766875743274,7.150791034146679,447017200
4/7/2010,7.222838401794434,7.262465050993159,7.164598859027743,7.191316967,628502000
4/8/2010,7.203327178955078,7.251059055,7.145988646,7.218036972088584,572989200
4/9/2010,7.2585649490356445,7.261567832,7.218638476173143,7.247758259601239,334182800
4/12/2010,7.273573398590088,7.296988821299672,7.259163414385107,7.270871125739899,333026400
4/13/2010,7.277776718139648,7.288884816954884,7.238150056615978,7.260666061488773,306210800
4/14/2010,7.375641822814941,7.379244318918763,7.327009728660392,7.363333695271978,404076400
4/15/2010,7.472609996795654,7.475911885400791,7.370241028926453,7.378346247592766,376784800
4/16/2010,7.426977157592773,7.539252562587447,7.341419868037714,7.462100297,750545600
4/19/2010,7.417071342468262,7.441687603,7.2579642697095395,7.4158705101720095,566924400
4/20/2010,7.342620372772217,7.482514110299202,7.293687666,7.461199740669977,738326400
4/21/2010,7.781813621520996,7.812734644,7.677043036192504,7.769204885835432,982391200
4/22/2010,7.999462127685547,8.007867954546509,7.691155220551563,7.752396871771951,793424800
4/23/2010,8.130347252,8.170874131278008,8.015370388,8.045089779307851,796955600
4/26/2010,8.090421676635742,8.179280853512592,8.051094823,8.161869588442405,479068800
4/27/2010,7.866470813751221,8.040587462168693,7.820840796664969,8.023476005355455,709343600
4/28/2010,7.853261947631836,7.925309464883296,7.697457598348805,7.902795066655445,758402400
4/29/2010,8.064603805541992,8.105430492658892,7.865570298947044,7.895890106267337,558840800
4/30/2010,7.837953090667725,8.122543117479996,7.835251618934378,8.084717703471192,542463600
5/3/2010,7.9958577156066895,8.041789143428238,7.891687533157348,7.920507504,454342000
5/4/2010,7.765603065490723,7.903996156396691,7.707664921954021,7.891988637275043,723819600
5/5/2010,7.684844493865967,7.749387976644764,7.466898413069825,7.595985378627419,883103200
5/6/2010,7.392455101013184,7.752695972954006,5.981508813426713,7.620007210371912,1285860800
5/7/2010,7.080544948577881,7.402060984065858,6.760830963169009,7.316203879229418,1676018400
5/10/2010,7.624808311462402,7.644622040694643,7.460898741386143,7.512533718973891,984306400
5/11/2010,7.700759410858154,7.801926692641969,7.520038218220339,7.560264483580065,848906800
5/12/2010,7.867975712,7.899196559,7.766207951124568,7.782417588539285,654379600
5/13/2010,7.755999565124512,7.955332940268136,7.697159577233651,7.901896698353111,599712400
5/14/2010,7.619709014892578,7.699562784843443,7.490022291982866,7.659936108037931,759362800
5/17/2010,7.631714344024658,7.690554320593279,7.4362833111018025,7.646124330520721,762834800
5/18/2010,7.575878143310547,7.761702540490685,7.5128352465768655,7.714571073,782678400
5/19/2010,7.455196857452393,7.592688954,7.350427041183521,7.490020194,1025726800
5/20/2010,7.137585639953613,7.320407978880934,7.091053781458386,7.261267379154093,1282915200
5/21/2010,7.274477005004883,7.339920769913715,6.9451555212493625,6.989284911102634,1223891200
5/24/2010,7.4077653884887695,7.532049141331421,7.392755784591544,7.423376210230629,754238800
5/25/2010,7.361533164978027,7.407763599570883,7.119571097777742,7.185314654023756,1048006400
5/26/2010,7.328210830688477,7.568972879093147,7.317403340796613,7.507431430755497,850654000
5/27/2010,7.605597496032715,7.621808732656217,7.478312474224564,7.523042276546417,666282400
5/28/2010,7.711569309234619,7.787220147124922,7.605597854081115,7.78692034,815614800
6/1/2010,7.830148220062256,7.983550942268779,7.774010511306094,7.7959253,876472800
6/2/2010,7.923812389373779,7.949328876584638,7.815138656,7.941523465633925,688548000
6/3/2010,7.898892402648926,7.971840941407473,7.817537238403177,7.960732844775818,650106800
6/4/2010,7.683949947357178,7.862268725,7.644023477816935,7.751494757,758304400
6/7/2010,7.533247947692871,7.779712727882408,7.521539433723606,7.753895638953601,886942000
6/8/2010,7.484915733337402,7.619105918283654,7.374441582164761,7.6022942684509625,1000770400
6/9/2010,7.300894260406494,7.562070526560534,7.279580685384001,7.549161176020356,854630000
6/10/2010,7.520338535308838,7.534447108640114,7.270870901989907,7.350124209431382,776356000
6/11/2010,7.6103997230529785,7.620906602609214,7.426076012714868,7.451893099995567,545759200
6/14/2010,7.633518695831299,7.7797164692879575,7.6254134759438115,7.6839528674484745,602960400
6/15/2010,7.795925617218018,7.800728946713032,7.670141231750444,7.674344145058582,585074000
6/16/2010,8.022876739501953,8.03788634,7.824143024112093,7.838252401253267,783678000
6/17/2010,8.161567687988281,8.192488708029906,8.090419601663795,8.123441677,872855200
6/18/2010,8.227610588,8.255530328522925,8.148057484562923,8.172974343857828,784621600
6/21/2010,8.110533714294434,8.375911165261698,8.067304565228396,8.336284512086452,776490400
6/22/2010,8.221007347106934,8.284649834036955,8.150460478,8.170273402184094,717262000
6/23/2010,8.134552955627441,8.245327746561356,8.042391067917357,8.242926082,768457200
6/24/2010,8.075411796569824,8.201495965220374,8.048393073324483,8.135450998910912,714277200
6/25/2010,8.006363868713379,8.113536121732123,7.979645757256509,8.107232154480492,549942400
6/28/2010,8.054397583007812,8.097927349310577,7.940921345331728,8.013269481097577,584948000
6/29/2010,7.690254211425781,7.9370196348396975,7.634116504489281,7.928913616097131,1133344800
6/30/2010,7.550962924957275,7.744292165809848,7.505332888933981,7.706466740143231,739452000
7/1/2010,7.459399223327637,7.649126711527502,7.301493789890002,7.634116308,1022896000
7/2/2010,7.4131693840026855,7.532949605456476,7.3008931623148525,7.519739647958002,693842800
7/6/2010,7.463901996612549,7.589085139354974,7.389751814726595,7.535049296538018,615235600
7/7/2010,7.765305042266846,7.768307925076559,7.4975266150989635,7.519740412626989,654556000
7/8/2010,7.747894763946533,7.892292082,7.651830558582858,7.879683339179549,738144400
7/9/2010,7.793822288513184,7.802227311054608,7.659931922756492,7.711866705340305,433322400
7/12/2010,7.723875522613525,7.860767175614698,7.650926976546582,7.761100516115912,562878400
7/13/2010,7.559065341949463,7.697157834685311,7.397857230806437,7.694756972,1190924000
7/14/2010,7.586982250213623,7.679144099960146,7.475007474562421,7.486416179914233,812047600
7/15/2010,7.548561096191406,7.714271984992581,7.4239775210379575,7.451896477859378,824866000
7/16/2010,7.502028942108154,7.654230842933426,7.457299137222895,7.600494795,1039858400
7/19/2010,7.372339725494385,7.501426774702564,7.192820131656355,7.501426774702564,1024478000
7/20/2010,7.561764240264893,7.592084841357367,7.205126025823366,7.2918841163224215,1074950800
7/21/2010,7.632312774658203,7.959832058766198,7.625108584907907,7.958030810922766,1185671200
7/22/2010,7.775812149047852,7.805231740858314,7.664436949391987,7.735585065771758,645318800
7/23/2010,7.8034281730651855,7.816637325375135,7.693554447357523,7.717870895116353,533388800
7/26/2010,7.783616542816162,7.8082328018708465,7.736485080294339,7.805230721300318,420551600
7/27/2010,7.927718162536621,7.9493323545405685,7.814241850861558,7.831353320005061,584771600
7/28/2010,7.834049701690674,7.985051545015022,7.812736132596297,7.9154048807282145,519985200
7/29/2010,7.748495101928711,7.884786397326746,7.688155267044369,7.826547618708106,643806800
7/30/2010,7.722676753997803,7.796225735767317,7.6521290516587515,7.681850054907651,448210000
8/2/2010,7.8607683181762695,7.882982914,7.7938239228831545,7.8184401829047205,428055600
8/3/2010,7.863169193267822,7.903095659980014,7.787818979612194,7.835550855330682,417653600
8/4/2010,7.894690990447998,7.933716433981833,7.814537444579734,7.890488077717724,420375200
8/5/2010,7.856265068054199,7.900695058,7.821741543277519,7.857165291388172,289097200
8/6/2010,7.807931900024414,7.8499602204961745,7.734081529966213,7.798625050748686,444897600
8/9/2010,7.857764244,7.869772563787021,7.792320504921045,7.8496582274653335,303128000
8/10/2010,7.7875142097473145,7.8187358290902065,7.731676346,7.800723356392385,451920000
8/11/2010,7.510735511779785,7.675846782403894,7.499328404075395,7.6671411471495245,620054400
8/12/2010,7.558765888214111,7.598091941094277,7.388551528,7.405662986227976,534920400
8/13/2010,7.478012561798096,7.561468003555876,7.477711953,7.554563618495556,354869200
8/16/2010,7.434181213378906,7.505329309293772,7.4035599963674485,7.4323799653194085,318430000
8/17/2010,7.564168930053711,7.644022662237861,7.4810125087504655,7.507430815208939,422640400
8/18/2010,7.597191333770752,7.645223823722821,7.552461533426361,7.575877763069545,339696000
8/19/2010,7.501428604125977,7.609501117,7.465404433035102,7.590287799,426706000
8/20/2010,7.494222640991211,7.622708487238855,7.475009324693289,7.486717840124174,384230000
8/23/2010,7.378945827484131,7.565070838139146,7.362435584705955,7.558766868960297,414041600
8/24/2010,7.202727317810059,7.294888387415951,7.164301487391521,7.284982723778069,602565600
8/25/2010,7.291586399078369,7.324609285534672,7.1207724226117755,7.145989097918388,596867600
8/26/2010,7.213231563568115,7.377441706629038,7.213231563568115,7.368435468034919,466505200
8/27/2010,7.253460407,7.283180601097653,7.071538351139285,7.257363512417155,548391200
8/30/2010,7.279877185821533,7.377442780737651,7.225240132019112,7.227641795993877,383289200
8/31/2010,7.297891616821289,7.341721194455691,7.215336399675214,7.260366007994352,420786800
9/1/2010,7.514939785003662,7.548862108548108,7.393358271908155,7.429081844619706,697037600
9/2/2010,7.5701704025268555,7.5701704025268555,7.462097944271489,7.5428518796040445,415427600
9/3/2010,7.768308639526367,7.768608446860624,7.640122566782573,7.657834446596429,520788800
9/7/2010,7.739484786987305,7.791118953715713,7.692653146075048,7.704360855897261,342557600
9/8/2010,7.892887115478516,7.937016482025216,7.778209280963144,7.798623421716608,526551200
9/9/2010,7.8973894119262695,8.000958344238517,7.892886694,7.956529172925473,438575200
9/10/2010,7.907597541809082,7.940319810431342,7.847256940976073,7.900992966326994,387542400
9/13/2010,8.016570091247559,8.053795078053337,7.978145074180388,7.979945520384186,388780000
9/14/2010,8.047188758850098,8.080510633997628,7.970937554,7.991651498647632,408150400
9/15/2010,8.112033844,8.116837973,8.040585949894027,8.050493213783259,429368800
9/16/2010,8.302664756774902,8.305666838,8.090422847768663,8.112638246421392,652103200
9/17/2010,8.266642570495605,8.344394472831167,8.215908598488188,8.336288452433642,634477200
9/20/2010,8.502598762512207,8.519109805530258,8.281050016864112,8.287954401653861,658677600
9/21/2010,8.518805503845215,8.626277541,8.489385927397773,8.521507776112363,668074400
9/22/2010,8.638287544250488,8.645191927394334,8.477979679775503,8.48698592,585289600
9/23/2010,8.673412322998047,8.788689811255113,8.585753975802897,8.595660440806762,786116800
9/24/2010,8.775481224060059,8.811806000253702,8.722346398945977,8.768877448046393,649488000
9/27/2010,8.740655899047852,8.847827352,8.73615318,8.825312953514425,482834800
9/28/2010,8.611567497253418,8.758965983862785,8.255529709443199,8.758965983862785,1035042400
9/29/2010,8.626879692077637,8.700128841,8.585752398530666,8.622676780079454,469644000
9/30/2010,8.518203735351562,8.705829241159162,8.443153372703897,8.675809256424722,673391600
10/1/2010,8.481284141540527,8.603165407741388,8.446160199235672,8.590256861937684,448142800
10/4/2010,8.364805221557617,8.492689825964735,8.338686723821786,8.453664387830996,435302000
10/5/2010,8.674013137817383,8.689322545476845,8.460269020689346,8.465673567,501967200
10/6/2010,8.681519508361816,8.765576179581716,8.563540521667537,8.693527833285753,670868800
10/7/2010,8.682415008544922,8.720240406,8.61306898,8.716037495312666,408399600
10/8/2010,8.828017234802246,8.840925782360701,8.705836144743436,8.757169726063735,658403200
10/11/2010,8.866742134094238,8.923180450846239,8.843927923530188,8.848130837,427753200
10/12/2010,8.962203979492188,8.991023946087264,8.780581755651706,8.868240884131476,558544000
10/13/2010,9.010237693786621,9.064873951384754,9.000030621,9.012038941946356,630092400
10/14/2010,9.075385093688965,9.080187622322619,9.018045739551646,9.056772189,435296400
10/15/2010,9.448529243469238,9.456334650717334,9.153431622,9.229382234320877,922194000
10/18/2010,9.546396255493164,9.576415451922545,9.435021092752594,9.560505630529308,1093010800
10/19/2010,9.290925979614258,9.419411816739066,9.006635774005062,9.108103688627939,1232784000
10/20/2010,9.322145462036133,9.433820434012572,9.212272539696858,9.276214840123046,721624400
10/21/2010,9.291827201843262,9.448531796980436,9.210172214888509,9.377083883800937,551460000
10/22/2010,9.230285645,9.307437109,9.195162505,9.278317329070678,372778000
10/25/2010,9.271414756774902,9.354269789529292,9.259406432481317,9.278920360270286,392462000
10/26/2010,9.247698783874512,9.298432747547729,9.175649645,9.212275031647119,392929600
10/27/2010,9.241092681884766,9.303233740857596,9.174147492744824,9.235688937273304,399002800
10/28/2010,9.163342475891113,9.246197504,9.033055371887308,9.244696062247579,551051200
10/29/2010,9.035453796386719,9.182552513657502,9.032151107490442,9.133019394825022,430511200
11/1/2010,9.131518363952637,9.174147101,9.072078779009704,9.072679195052029,423889200
11/2/2010,9.287020683288574,9.311937544403257,9.216174006054892,9.216174006054892,433930000
11/3/2010,9.390292167663574,9.392693831858658,9.262106146933435,9.347362820988229,508348400
11/4/2010,9.554501534,9.611840058832474,9.457235745163402,9.469844481,642488000
11/5/2010,9.520277976989746,9.593527126630585,9.508870874474981,9.546095865302679,361253200
11/8/2010,9.565009117126465,9.599531837089007,9.509171226871722,9.522380379789167,281758400
11/9/2010,9.488761901855469,9.645467348615012,9.441330617719522,9.637961744103109,383544000
11/10/2010,9.547298431396484,9.569513026,9.412807626209235,9.505569912123287,384227200
11/11/2010,9.505867958068848,9.558403147217824,9.433818851,9.456334047,361284000
11/12/2010,9.247096061706543,9.501366254873277,9.115008534581033,9.486356654764656,795846800
11/15/2010,9.217374801635742,9.322445187607338,9.194259188462242,9.260003532296734,403606000
11/16/2010,9.053771018981934,9.234191721012195,8.985624967,9.177754188052353,657650000
11/17/2010,9.021046638,9.125816451004392,8.938791229167663,9.042060402119798,479449600
11/18/2010,9.259103775024414,9.296328767252053,9.146829184,9.162138590261245,494491200
11/19/2010,9.208068848,9.258202377354436,9.163339061541297,9.245293835161762,384843200
11/22/2010,9.407104492,9.407104492,9.182253876338141,9.206569525623182,393075200
11/23/2010,9.268109321594238,9.358771341533194,9.202966186,9.319744299138739,519447600
11/24/2010,9.450333595275879,9.468346079456953,9.358772939704977,9.366276939011565,413725200
11/26/2010,9.456339836120605,9.537394429511995,9.394498563414041,9.418514412646214,237585600
11/29/2010,9.512475014,9.530786502682796,9.347664398571128,9.471346910941561,445785200
11/30/2010,9.340757369995117,9.437122124472525,9.332351546820641,9.412505070890132,501858000
12/1/2010,9.498362541,9.538889413051054,9.456334228746291,9.464439442792079,461750800
12/2/2010,9.550902366638184,9.576418852990042,9.453036128183012,9.532289464228464,462837200
12/3/2010,9.529587745666504,9.565911722800765,9.496565656772175,9.516679198366766,342092800
12/6/2010,9.610939025878906,9.676382760843365,9.559003447284395,9.565608022700216,448481600
12/7/2010,9.552703857421875,9.726219335833019,9.550002385234835,9.720516584159844,391454000
12/8/2010,9.636754035949707,9.637054644695176,9.519676148257822,9.595326142707506,321935600
12/9/2010,9.599236488342285,9.681491119,9.577021084481137,9.670384619894126,294151200
12/10/2010,9.623247146606445,9.637956938,9.564407180565814,9.595928619574135,262511200
12/13/2010,9.656567573547363,9.758336867160954,9.636454843135049,9.737622919219376,439815600
12/14/2010,9.615144729614258,9.682690346450222,9.576418287377097,9.658373892324326,351008000
12/15/2010,9.617245674,9.696498196351236,9.582121732258006,9.606437382452075,417312000
12/16/2010,9.643959045410156,9.684786522865384,9.609436335389013,9.639155718459739,322030800
12/17/2010,9.624750137329102,9.660173885207852,9.613342232,9.655370556461767,386929200
12/20/2010,9.672784805297852,9.704006451778314,9.553305172377716,9.654472509616438,385610400
12/21/2010,9.732522010803223,9.738225563,9.667979284900323,9.696497846866684,256354000
12/22/2010,9.761342049,9.778153700732998,9.713009751327622,9.737326204428744,265921600
12/23/2010,9.714510917663574,9.761041965226529,9.701602371701643,9.756539245,223157200
12/27/2010,9.746932983398438,9.769748799105246,9.652069628225643,9.691996904900675,249816000
12/28/2010,9.770648002624512,9.806371557595956,9.758339873573448,9.783856355000072,175924000
12/29/2010,9.765245438,9.800068773476294,9.759541083,9.793163587,163139200
12/30/2010,9.716312408447266,9.771848897707226,9.698000117,9.770948674303083,157494400
12/31/2010,9.683289527893066,9.710907866627615,9.645763922783448,9.694997241,193508000
1/3/2011,9.893726348876953,9.914440295357677,9.751731604452946,9.775747437371521,445138400
1/4/2011,9.945364952087402,9.981688922693676,9.851101230251235,9.979887674443676,309080800
1/5/2011,10.026717185974121,10.036924258026973,9.891626792,9.893128232588143,255519600
1/6/2011,10.01861286,10.064242875029139,9.993695998,10.04833225161674,300428800
1/7/2011,10.090360641479492,10.097265024813522,9.963675267675162,10.026417538564651,311931200
1/10/2011,10.280388832092285,10.303804257084904,10.121882998500519,10.171715928821166,448560000
1/11/2011,10.256072998046875,10.355738856882967,10.190929058383762,10.353337994281711,444108000
1/12/2011,10.33952808380127,10.339828692654546,10.266880142635795,10.30440574700803,302590400
1/13/2011,10.377354621887207,10.406174596997019,10.322418548393367,10.361744603659755,296780400
1/14/2011,10.461405754089355,10.461405754089355,10.34012496271924,10.383653908032265,308840000
1/18/2011,10.226354598999023,10.349737324194859,9.786559746454836,9.892230594307172,1880998000
1/19/2011,10.172017097473145,10.465012939721706,10.113177922908108,10.457507337658322,1135612800
1/20/2011,9.987092018127441,10.155804918457196,9.910240367704501,10.099667220750733,764789200
1/21/2011,9.808174133300781,10.053138320164448,9.805471859714324,10.019815623422998,754401200
1/24/2011,10.130288124084473,10.130288124084473,9.808171740133005,9.812675261,574683200
1/25/2011,10.248867988586426,10.250069622414433,10.043831100243604,10.09666691561232,546868000
1/26/2011,10.322419166564941,10.374954380236133,10.251872268995161,10.295701047185352,506875600
1/27/2011,10.303203582763672,10.347633568990512,10.291796479398622,10.320315039434815,285026000
1/28/2011,10.089760780334473,10.338928649353106,10.012610118015449,10.332024265090833,592057200
1/31/2011,10.186426162719727,10.208041142070604,10.03572573147478,10.08075533520853,377246800
2/1/2011,10.357842445373535,10.37645454,10.236260979349774,10.245867637854998,426633200
2/2/2011,10.336525917053223,10.364444060076433,10.3134103,10.340429022068871,258955200
2/3/2011,10.31010913848877,10.334125783300015,10.16331100438649,10.32091662865383,393797600
2/4/2011,10.40196704864502,10.407971207450663,10.312206878559001,10.31610918,321840400
2/7/2011,10.563480377197266,10.604606879112577,10.436194559198224,10.44369936020655,485021600
2/8/2011,10.663147926330566,10.672754586169841,10.571587255420841,10.617517895341647,381040800
2/9/2011,10.752004623413086,10.777222097743982,10.653238987966246,10.662844843230634,482745200
2/10/2011,10.643329620361328,10.807239964648346,10.446997617103744,10.728887688938098,928550000
2/11/2011,10.71268081665039,10.741199382820827,10.613313942724462,10.649638720873977,367572800
2/14/2011,10.782625198364258,10.791630637704893,10.708475818484475,10.71087748,310416400
2/15/2011,10.804240226745605,10.80634208394807,10.73369333769035,10.782925855595215,284174800
2/16/2011,10.901205062866211,10.95433987901373,10.822251555051333,10.831256994140723,481157600
2/17/2011,10.756207466125488,10.815347244773545,10.702771239155927,10.72468682585141,530583200
2/18/2011,10.52385425567627,10.792233873610064,10.492632614494994,10.768517835447692,816057200
2/22/2011,10.165111541748047,10.36894839,10.138394228699768,10.271382782733689,872555600
2/23/2011,10.285494804382324,10.346134434283961,10.165113363174743,10.16991749428545,671854400
2/24/2011,10.29330062866211,10.361446671369785,10.157910370067674,10.32752435529802,499900800
2/25/2011,10.451805114746094,10.459910331695122,10.350937609704147,10.364746379080465,380018800
2/28/2011,10.60340690612793,10.658643588577501,10.54066462100551,10.544267117898789,403074000
3/1/2011,10.486326217651367,10.678755148757995,10.437393513026016,10.67125034910034,456136800
3/2/2011,10.570682525634766,10.637627710492294,10.459007549012398,10.505839197692369,602590800
3/3/2011,10.794036865234375,10.80094125156795,10.684763508324902,10.722889540881638,500788400
3/4/2011,10.807242393493652,10.81594802572389,10.73969678784429,10.809343448933381,453266800
3/7/2011,10.667948722839355,10.857375578395068,10.546367277940922,10.84926956087789,546123200
3/8/2011,10.679957389831543,10.729190709782758,10.574586365398122,10.654440105680784,356316800
3/9/2011,10.581191062927246,10.649937506642786,10.525054159430754,10.64783564939839,453306000
3/10/2011,10.407073974609375,10.500136866757396,10.35393835225461,10.480622942717536,507539200
3/11/2011,10.566781044006348,10.57668831082745,10.356941621623745,10.366847285197528,471080400
3/14/2011,10.613910675048828,10.701569803829049,10.54636588216876,10.602502771565844,435957200
3/15/2011,10.36984920501709,10.442197336917179,10.209841930720838,10.26988193407869,721081200
3/16/2011,9.906936645507812,10.296898408564537,9.794361454624383,10.266878411103853,1162011200
3/17/2011,10.045934677124023,10.195134496751573,9.926454257206728,10.111678247508578,659422400
3/18/2011,9.926752090454102,10.152803536117194,9.906638552399361,10.120681676351081,753214000
3/21/2011,10.185822486877441,10.199030835074534,10.064540879759685,10.086456460955311,409402000
3/22/2011,10.242864608764648,10.285494155271097,10.181023348770289,10.283692906827163,325922800
3/23/2011,10.182522773742676,10.213442996805592,10.085256980276899,10.18522424506182,372996400
3/24/2011,10.356040000915527,10.386961028596385,10.172617295194748,10.262377496177525,404712000
3/25/2011,10.553271293640137,10.568881308830642,10.417579675434828,10.449101116266803,448910000
3/28/2011,10.520249366760254,10.636728484159114,10.520249366760254,10.601604543951353,309355200
3/29/2011,10.535860061645508,10.535860061645508,10.38876213046356,10.436793813518383,352900800
3/30/2011,10.465914726257324,10.533461146798414,10.430191165399606,10.526255350897014,329406000
3/31/2011,10.462307929992676,10.501033552919289,10.38875898665879,10.397764423491628,274019200
4/1/2011,10.343731880187988,10.554773742445361,10.305906465354143,10.540364556847127,418661600
4/4/2011,10.24256420135498,10.344933144527864,10.158808157678825,10.336227511704124,460084800
4/5/2011,10.173516273498535,10.274383758939406,10.086758163569229,10.116478355438515,482731200
4/6/2011,10.147998809814453,10.323916690539956,10.120980891308482,10.24346335102492,402539200
4/7/2011,10.149201393127441,10.219747474384409,10.087659147885635,10.149801007562925,373447200
4/8/2011,10.058540344238281,10.211342626587596,10.025218454823456,10.20443824,377535200
4/11/2011,9.930654525756836,10.076851423798367,9.907239101623217,10.028519134606707,398946800
4/12/2011,9.97868824,10.018614709542847,9.912643269,9.921348901479119,425639200
4/13/2011,10.09066104888916,10.090960856077757,9.982287964822842,10.057338361662454,346220000
4/14/2011,9.979288101196289,10.086760184319122,9.968481412407176,10.050736017900164,301800800
4/15/2011,9.830385208129883,10.015909730732393,9.810572283171606,10.005702659463024,453605600
4/18/2011,9.962173461914062,9.973581364819095,9.611238760644609,9.789558287411449,609898800
4/19/2011,10.142599105834961,10.146200801378704,9.957974733,9.999703258019093,419378400
